Index eps_r             loss_t           
 3797 -9.8227843014E-02 +2.5625344271E-02
 3798 +1.3902621052E+00 +1.7997282359E-01
 3799 -4.9633718102E-01 +9.1204035860E-02
 3800 +9.5702060618E-01 +3.3775783414E-01
 3801 -3.9529125436E-01 +2.9510994603E-01
 3802 +1.1972894362E+00 +3.5945513548E-01
 3803 +4.4409548603E-01 +1.0506862569E-01
 3804 +8.1783868098E-01 +1.4582129738E-01
 3805 +3.4709842366E-02 +2.6729955717E-01
 3806 +1.9221764967E-01 +3.3453243561E-01
 3807 +1.6531195215E-02 +4.9397966100E-02
 3808 -3.7701138171E-01 +3.6111967546E-01
 3809 +9.0214008560E-01 +8.1676064081E-03
 3810 -3.4801304040E-01 +3.2019563535E-01
 3811 +7.2037556399E-01 +1.3937630682E-01
 3812 +1.5488980101E-01 +2.9595498530E-01
 3813 +1.0108230396E+00 +3.9047155989E-01
 3814 +5.1027699417E-01 +2.0386992767E-01
 3815 +6.6223582742E-01 +4.1786643699E-03
 3816 +1.2031353412E+00 +7.8505746360E-03
 3817 +3.7985701560E-02 +3.0066918075E-01
 3818 +1.3866400117E+00 +3.3252134285E-01
 3819 +3.1549280912E-01 +1.4340697242E-01
 3820 +5.9704266953E-01 +1.6868126458E-01
 3821 +9.5053624845E-02 +3.1649459235E-02
 3822 +1.2665090159E-01 +6.2796596106E-02
 3823 +3.1039861462E-01 +2.1664415224E-01
 3824 -2.8848725773E-01 +1.3034207423E-01
 3825 +4.3589813944E-01 +2.7919261504E-01
 3826 +4.0216261427E-01 +4.7726397942E-02
 3827 -2.8229942935E-01 +3.1691366756E-01
 3828 +1.3110167607E-01 +3.9738431401E-01
 3829 -2.3575083055E-01 +3.2545658260E-01
 3830 +1.0244918963E-01 +1.1414591028E-01
 3831 +9.0363929283E-01 +3.4282633291E-01
 3832 +6.5871580658E-01 +3.8177763683E-02
 3833 +3.5931799731E-01 +1.1995718489E-01
 3834 -2.7465832179E-01 +2.4108855270E-01
 3835 +5.3778458474E-01 +3.7400098541E-01
 3836 +1.3651383747E-01 +3.8499008348E-01
 3837 +1.0891525360E+00 +2.3853855699E-01
 3838 +1.0229596627E+00 +2.1282362984E-01
 3839 +1.0993914839E+00 +5.1877202052E-02
 3840 -3.7623139567E-01 +9.0233382132E-02
 3841 +1.4002608017E+00 +3.8537376027E-01
 3842 +9.7672899303E-01 +6.4813189043E-02
 3843 +4.9330049980E-01 +3.7263533180E-01
 3844 +1.7778790567E-01 +2.1047736090E-01
 3845 +5.2295144621E-01 +1.7468752281E-01
 3846 +1.0103195786E+00 +1.2238385993E-01
 3847 +1.1016569198E+00 +1.2120917409E-01
 3848 +5.1896475577E-01 +3.8911489397E-01
 3849 -4.5655641180E-01 +1.2337060343E-01
 3850 +1.2354196699E+00 +3.8446316094E-01
 3851 +1.3792450712E+00 +7.0247866120E-02
 3852 +1.9306318643E-02 +1.8544127132E-01
 3853 +2.7388013397E-01 +3.5652183059E-01
 3854 +9.3747227167E-01 +2.0193263354E-01
 3855 +1.4470595198E+00 +8.4168345453E-02
 3856 +1.0219167100E+00 +1.2825661499E-01
 3857 +2.4563775022E-01 +7.6217102599E-02
 3858 -1.2817672385E-01 +1.6139016396E-01
 3859 +5.9654564456E-01 +1.1696881122E-01
 3860 +5.2435116947E-01 +3.6699523558E-01
 3861 +6.2002611731E-01 +3.8844481399E-01
 3862 -3.1772317198E-01 +2.0168240790E-01
 3863 +2.7176938865E-01 +3.9179232875E-01
 3864 -4.4347111300E-01 +2.4576845013E-02
 3865 +6.4102486837E-01 +3.8033866943E-01
 3866 +8.7642575151E-01 +5.5845425286E-02
 3867 +6.6618661177E-02 +8.6012498538E-02
 3868 +2.3104388047E-01 +2.1513869151E-01
 3869 +9.8616217750E-01 +3.0172978530E-01
 3870 +9.9784759350E-01 +6.0870494743E-02
 3871 +1.1557440174E+00 +2.1785463501E-01
 3872 +2.1705874369E-01 +3.8770794673E-01
 3873 -2.3933939119E-02 +3.9296052903E-01
 3874 +3.9519982373E-01 +2.5846051524E-01
 3875 -2.9147242685E-01 +1.5191967461E-01
 3876 +8.4104363260E-01 +3.5399561163E-01
 3877 +1.1549051062E+00 +1.2168366518E-01
 3878 +8.8674421839E-01 +3.5535222783E-01
 3879 +4.8837042742E-02 +1.4627120524E-01
 3880 +1.5415567359E-01 +2.1269086783E-01
 3881 +8.0939984589E-01 +2.5003588126E-01
 3882 +5.2322817642E-01 +3.0713868237E-01
 3883 +8.6479285743E-01 +4.0168888744E-02
 3884 -8.0145226074E-02 +2.1346529784E-01
 3885 +1.1958292098E+00 +7.4573273213E-02
 3886 +8.0635909901E-01 +3.0206413072E-01
 3887 +7.4148868969E-02 +6.4338470755E-02
 3888 +1.0119196412E+00 +3.2129207217E-01
 3889 +4.1828525710E-01 +1.5590706308E-01
 3890 +1.3218820915E+00 +1.2901598466E-01
 3891 +5.1283833096E-03 +3.5317522413E-01
 3892 +1.2970972853E+00 +2.4533866764E-01
 3893 +1.4802622946E+00 +2.2919035470E-01
 3894 -9.3764154565E-02 +3.5070961312E-01
 3895 +6.3926008709E-01 +3.1826071377E-01
 3896 -4.6869124599E-01 +8.3017732391E-02
 3897 +2.1925815949E-01 +1.2770354870E-01
 3898 +9.6432101574E-01 +1.8735672566E-01
 3899 +1.1022544349E-01 +1.8599651617E-01
 3900 +8.2936877809E-02 +1.3502227285E-02
 3901 -3.3366712189E-01 +2.5582688103E-01
 3902 +4.4878661739E-01 +2.8090298781E-01
 3903 +1.2376240116E+00 +8.3327019713E-02
 3904 +1.0932376414E+00 +2.6173370228E-01
 3905 +1.2896980160E+00 +2.7090037307E-01
 3906 -3.7299851817E-01 +3.7399542171E-01
 3907 +1.3872311339E+00 +2.0701941884E-01
 3908 +5.2557038853E-01 +1.1735712849E-01
 3909 +5.7157104221E-01 +1.6091244761E-01
 3910 +7.4298059611E-01 +3.3057784090E-01
 3911 +9.3461345308E-01 +3.8896529538E-01
 3912 -1.0221245511E-01 +3.3158287998E-01
 3913 -4.1996949127E-01 +2.7805839177E-01
 3914 +1.0082100322E+00 +3.0544407911E-02
 3915 +1.1499405524E+00 +2.9069403228E-01
 3916 +4.8800214971E-01 +2.7934769592E-01
 3917 +1.2216694147E+00 +1.0001074400E-01
 3918 +1.1628350299E+00 +2.0918984768E-01
 3919 +6.9121453768E-01 +2.1727899918E-01
 3920 +6.8533612091E-01 +6.5198545304E-03
 3921 +1.8315090549E-03 +1.0887047859E-01
 3922 -2.1373477595E-01 +3.1062560349E-01
 3923 +3.1887349090E-01 +3.2724142904E-02
 3924 +1.6642658051E-01 +4.2412763513E-02
 3925 +1.3858587782E+00 +4.6706700803E-03
 3926 +7.3182588311E-01 +9.4557027658E-02
 3927 +3.5858643813E-01 +7.6927523744E-02
 3928 -5.9114389047E-02 +4.6994478845E-02
 3929 +1.4721289590E+00 +1.6245014354E-01
 3930 -1.7922762428E-01 +2.2481891263E-01
 3931 +5.9207374025E-01 +2.1401518556E-04
 3932 +4.9844399639E-01 +5.2193136502E-03
 3933 -2.3967889546E-01 +4.7029130702E-02
 3934 -2.2077873210E-02 +1.7151418145E-01
 3935 +1.4309385165E+00 +1.9481816056E-01
 3936 +1.1201078025E+00 +2.5272078685E-02
 3937 +1.2995682670E+00 +2.7037915990E-01
 3938 +1.0654802407E+00 +1.4069903884E-01
 3939 +7.5391173135E-02 +3.9506387849E-01
 3940 +4.3475256383E-01 +2.5427030515E-01
 3941 +1.1707687232E+00 +3.7676219090E-01
 3942 +3.8052814331E-01 +1.0651208534E-01
 3943 +1.6249516094E-01 +3.9621465699E-01
 3944 -2.0920292356E-01 +2.5023044093E-01
 3945 -1.4269042611E-02 +2.3880295938E-01
 3946 +4.1730611478E-01 +8.2040063199E-02
 3947 +7.4215944407E-01 +3.3389530522E-01
 3948 +2.4920045652E-01 +3.7223508171E-01
 3949 +1.2678378323E+00 +1.4091171213E-01
 3950 +1.2527136663E-01 +3.7847408564E-01
 3951 -2.2768238966E-02 +3.8486851498E-01
 3952 -2.0297114104E-01 +2.7788893154E-01
 3953 +1.0112734452E+00 +3.2891909980E-01
 3954 +6.5741882878E-01 +2.9313960555E-01
 3955 +9.0600642226E-01 +3.2271982502E-01
 3956 -1.4616494587E-01 +3.9866370324E-01
 3957 +1.1238992391E+00 +3.0220835957E-01
 3958 -4.5457639991E-01 +2.2444004546E-01
 3959 -4.8531335771E-01 +3.1604992128E-01
 3960 +1.8524323567E-01 +2.0877167513E-02
 3961 +6.7021659285E-01 +6.2409429263E-02
 3962 +5.5265740470E-01 +3.3029928830E-01
 3963 +8.2601066248E-01 +2.6860149509E-01
 3964 +9.2464925574E-02 +1.9792064467E-01
 3965 +1.1482966894E+00 +5.3448131790E-02
 3966 +3.3507777108E-01 +3.3193945108E-01
 3967 +1.1221110815E+00 +1.8425859801E-01
 3968 -6.3039349056E-02 +3.8349027841E-01
 3969 +8.8233173955E-01 +3.6039792262E-01
 3970 +1.4173094519E+00 +4.9845281954E-02
 3971 +1.3864170640E+00 +2.9588559439E-01
 3972 +9.6230416541E-01 +5.9118327086E-02
 3973 +4.1887669758E-01 +8.9662194707E-02
 3974 -2.4530445197E-01 +1.0179766094E-01
 3975 +6.7178590801E-01 +3.7060691026E-01
 3976 +8.4039278253E-01 +3.3700543374E-01
 3977 +3.6722615181E-01 +2.1278288529E-01
 3978 -3.2767407490E-02 +2.6878400386E-01
 3979 +1.0547917238E-01 +2.2200415941E-01
 3980 +7.0047535257E-01 +1.6346805524E-01
 3981 +1.1421764567E+00 +3.9479244935E-01
 3982 -4.6783567184E-01 +1.4707383009E-01
 3983 -1.1470258943E-01 +7.3785364251E-03
 3984 +2.7072780229E-01 +2.0316104623E-01
 3985 +1.1486782900E+00 +2.3517681957E-01
 3986 -3.2602794420E-01 +1.2031015012E-01
 3987 -3.6679699325E-01 +1.0688466700E-01
 3988 +7.3113995093E-01 +1.1037114406E-01
 3989 +3.0244272055E-01 +1.9402666357E-01
 3990 -3.1461964614E-01 +3.8656423489E-01
 3991 +1.1641492717E-01 +8.7412569387E-03
 3992 +6.2538997925E-01 +3.4987637748E-01
 3993 -3.9969568803E-01 +2.4088265693E-01
 3994 +4.4797503534E-01 +2.6540131696E-01
 3995 +1.0496449286E+00 +3.5479118749E-01
 3996 +1.5894531089E-01 +3.0741460768E-01
 3997 +1.1213806709E+00 +2.6662933647E-01
 3998 +1.2409220025E+00 +3.8394666055E-01
 3999 +1.4822285449E+00 +2.4959476935E-01
